,customer_id,account_id,loan_amount,loan_type,repayment_status,risk_level,interst_rate
3944,15794792,,,home,paid,high,21
3945,15652789,,,home,paid,medium,10
3946,15739168,,,business,default,high,24
3947,15719950,,,home,default,high,18
3948,15743818,,,business,paid,high,17
3949,15717937,,,personal,default,low,5
3950,15602841,,,business,pending,low,5
3951,15619972,,,personal,paid,medium,11
3952,15796114,,,business,paid,low,5
3953,15633546,,,personal,default,medium,12
3954,15758755,,,home,paid,low,5
3955,15695168,,,personal,pending,high,20
3956,15754342,,,home,pending,low,5
3957,15756610,,,personal,default,low,7
3958,15640917,,,personal,default,low,5
3959,15663164,,,personal,default,high,19
3960,15616811,,,business,paid,high,17
3961,15610781,,,business,paid,low,7
3962,15600911,,,personal,default,high,18
3963,15629603,,,personal,default,high,18
3964,15714981,,,personal,pending,high,21
3965,15775892,,,business,pending,high,18
3966,15782778,,,business,default,medium,14
3967,15786643,,,business,default,high,20
3968,15595657,,,business,paid,medium,9
3969,15743673,,,personal,paid,low,6
3970,15634310,,,business,paid,medium,9
3971,15790809,,,home,pending,medium,12
3972,15668695,,,home,paid,medium,13
3973,15669281,,,personal,default,low,6
3974,15621031,,,personal,default,medium,14
3975,15720071,,,home,pending,high,17
3976,15792180,,,business,paid,medium,13
3977,15813894,,,home,paid,high,21
3978,15669490,,,home,pending,low,5
3979,15783030,,,business,default,low,6
3980,15695792,,,business,pending,medium,10
3981,15575676,,,personal,paid,low,7
3982,15627665,,,personal,paid,high,20
3983,15814092,,,home,paid,medium,9
3984,15695225,,,home,pending,medium,12
3985,15615091,,,home,default,low,7
3986,15794345,,,home,default,high,17
3987,15726484,,,business,default,medium,14
3988,15650442,,,personal,pending,high,24
3989,15714256,,,home,paid,medium,10
3990,15778752,,,business,pending,medium,12
3991,15601659,,,business,default,low,5
3992,15602811,,,business,paid,low,7
3993,15779414,,,home,paid,low,5
3994,15763097,,,business,default,low,7
3995,15633666,,,business,default,low,7
3996,15718789,,,home,pending,low,5
3997,15690620,,,personal,paid,medium,11
3998,15737071,,,personal,paid,high,24
3999,15665062,,,business,default,high,23
4000,15600692,,,business,default,low,5
4001,15792064,,,personal,default,medium,10
4002,15811486,,,business,pending,high,21
4003,15626141,,,business,pending,medium,11
4004,15738546,,,personal,paid,high,22
4005,15677052,,,business,default,high,24
4006,15656454,,,business,paid,low,6
4007,15645496,,,personal,paid,high,19
4008,15612505,,,home,default,medium,11
4009,15708513,,,personal,paid,medium,11
4010,15685654,,,personal,paid,high,19
4011,15732307,,,personal,default,high,20
4012,15726814,,,business,pending,low,6
4013,15653776,,,business,default,high,16
4014,15597914,,,personal,pending,medium,11
4015,15631603,,,business,default,medium,12
4016,15789753,,,personal,default,low,5
4017,15678034,,,business,pending,medium,10
4018,15690209,,,business,pending,low,5
4019,15592091,,,personal,paid,high,23
4020,15647453,,,personal,pending,high,19
4021,15697100,,,business,pending,low,5
4022,15811290,,,business,pending,high,21
4023,15629187,,,business,default,low,5
4024,15758073,,,home,paid,low,6
4025,15640769,,,home,pending,low,5
4026,15606641,,,home,paid,low,5
4027,15718280,,,business,pending,low,6
4028,15764335,,,business,pending,medium,10
4029,15634218,,,home,pending,low,7
4030,15808760,,,business,paid,low,6
4031,15648461,,,home,pending,medium,12
4032,15593555,,,personal,pending,medium,9
4033,15569079,,,personal,default,medium,9
4034,15800736,,,business,pending,medium,14
4035,15792607,,,business,default,medium,12
4036,15640034,,,personal,default,high,22
4037,15807563,,,home,paid,low,7
4038,15684461,,,personal,pending,low,6
4039,15580134,,,business,pending,medium,9
4040,15679075,,,business,default,medium,13
4041,15742504,,,personal,paid,high,22
4042,15567328,,,home,default,medium,13
4043,15698294,,,personal,pending,high,16
4044,15607142,,,business,default,high,22
4045,15738516,,,personal,paid,high,20
4046,15806403,,,business,paid,medium,13
4047,15656707,,,home,pending,medium,10
4048,15653715,,,personal,paid,low,6
4049,15806184,,,home,pending,high,23
4050,15585734,,,business,paid,high,18
4051,15725639,,,home,paid,low,6
4052,15618401,,,personal,paid,low,7
4053,15785385,,,personal,default,medium,9
4054,15734762,,,personal,pending,low,6
4055,15767129,,,home,default,medium,14
4056,15797204,,,business,pending,high,19
4057,15769272,,,home,default,medium,9
4058,15771966,,,personal,paid,low,5
4059,15691952,,,business,paid,medium,9
4060,15593250,,,personal,paid,medium,12
4061,15605333,,,home,pending,high,19
4062,15800083,,,home,paid,low,5
4063,15575691,,,home,default,low,7
4064,15689886,,,business,paid,medium,11
4065,15809838,,,home,default,low,7
4066,15736154,,,personal,paid,medium,12
4067,15767391,,,personal,default,medium,13
4068,15704910,,,business,pending,high,21
4069,15656613,,,home,default,high,19
4070,15611551,,,personal,paid,low,7
4071,15732430,,,home,default,low,6
4072,15741865,,,business,paid,medium,13
4073,15634143,,,personal,default,high,18
4074,15609676,,,home,paid,high,23
4075,15761600,,,business,pending,high,19
4076,15676404,,,business,paid,high,17
4077,15659236,,,business,default,medium,12
4078,15690440,,,home,paid,medium,12
4079,15694601,,,personal,paid,high,16
4080,15812262,,,home,paid,high,20
4081,15762821,,,business,pending,high,24
4082,15669301,,,home,paid,medium,9
4083,15672640,,,personal,paid,medium,13
4084,15750458,,,home,paid,medium,13
4085,15627251,,,business,paid,high,23
4086,15764294,,,business,paid,high,19
4087,15659962,,,personal,pending,medium,11
4088,15788536,,,home,paid,low,7
4089,15596979,,,home,pending,medium,14
4090,15681220,,,personal,pending,high,16
4091,15635097,,,home,default,high,22
4092,15780779,,,home,pending,medium,9
4093,15798470,,,home,default,high,22
4094,15760880,,,home,paid,medium,9
4095,15616929,,,home,paid,low,7
4096,15758775,,,business,default,high,17
4097,15663386,,,personal,default,low,7
4098,15621267,,,business,paid,high,18
4099,15720509,,,personal,paid,high,21
4100,15693322,,,business,default,high,21
4101,15589544,,,business,pending,high,23
4102,15772030,,,home,pending,medium,10
4103,15693337,,,personal,pending,low,7
4104,15676571,,,home,paid,low,5
4105,15701392,,,home,pending,medium,9
4106,15741092,,,personal,default,high,17
4107,15643865,,,personal,default,low,7
4108,15769389,,,personal,pending,low,5
4109,15807768,,,personal,pending,low,6
4110,15801630,,,home,default,high,21
4111,15705034,,,business,paid,low,7
4112,15763107,,,personal,pending,low,7
4113,15667085,,,business,pending,medium,13
4114,15647008,,,home,paid,low,6
4115,15584505,,,home,pending,low,6
4116,15748068,,,home,paid,high,18
4117,15663964,,,home,paid,low,5
4118,15782311,,,home,paid,high,21
4119,15588197,,,home,pending,high,18
4120,15610105,,,personal,default,high,16
4121,15606133,,,business,pending,low,6
4122,15599403,,,business,paid,high,16
4123,15648225,,,personal,pending,low,6
4124,15608406,,,personal,pending,low,7
4125,15633378,,,business,pending,high,21
4126,15664759,,,personal,pending,medium,13
4127,15625545,,,business,paid,low,6
4128,15772148,,,home,default,low,5
4129,15810829,,,home,pending,low,7
4130,15731669,,,business,paid,high,20
4131,15738634,,,home,paid,high,22
4132,15737571,,,home,pending,low,7
4133,15667602,,,personal,pending,medium,14
4134,15684147,,,business,default,high,22
4135,15789874,,,business,pending,low,7
4136,15757952,,,home,default,low,5
4137,15698732,,,home,paid,medium,14
4138,15714355,,,home,default,high,16
4139,15599090,,,business,paid,high,17
4140,15762048,,,home,paid,medium,14
4141,15790596,,,business,default,low,5
4142,15609623,,,home,pending,low,7
4143,15711901,,,business,pending,medium,9
4144,15779809,,,business,pending,medium,12
4145,15729018,,,business,default,low,7
4146,15698246,,,personal,paid,low,5
4147,15712409,,,home,pending,low,6
4148,15758306,,,business,default,low,7
4149,15621435,,,home,paid,low,7
4150,15566295,,,personal,default,medium,9
4151,15569098,,,home,pending,low,6
4152,15662532,,,home,default,low,5
4153,15664001,,,home,pending,low,7
4154,15703437,,,personal,default,low,5
4155,15708003,,,business,paid,low,7
4156,15599452,,,home,paid,medium,11
4157,15719793,,,business,pending,medium,14
4158,15771580,,,personal,paid,medium,10
4159,15732268,,,business,pending,high,20
4160,15722350,,,personal,paid,medium,12
4161,15611371,,,business,paid,high,16
4162,15673584,,,home,paid,low,5
4163,15636396,,,home,default,medium,12
4164,15706170,,,home,pending,high,20
4165,15725478,,,home,paid,medium,11
4166,15654562,,,personal,paid,medium,9
4167,15737509,,,business,default,low,5
4168,15690796,,,personal,paid,high,24
4169,15716728,,,business,pending,low,7
4170,15605665,,,home,pending,medium,12
4171,15748481,,,business,paid,high,20
4172,15757777,,,business,pending,low,6
4173,15747808,,,personal,pending,low,6
4174,15810593,,,business,default,high,17
4175,15693376,,,personal,paid,high,23
4176,15579808,,,business,pending,medium,13
4177,15598275,,,personal,pending,low,5
4178,15737080,,,home,pending,high,16
4179,15668580,,,home,default,low,5
4180,15569438,,,business,default,high,16
4181,15675842,,,personal,pending,medium,12
4182,15577587,,,personal,pending,low,6
4183,15625592,,,home,pending,low,6
4184,15635141,,,home,default,low,5
4185,15642570,,,personal,pending,medium,10
4186,15702175,,,personal,default,low,5
4187,15677785,,,home,paid,low,6
4188,15786153,,,home,pending,low,6
4189,15759499,,,personal,pending,medium,10
4190,15659568,,,business,pending,high,17
4191,15715597,,,business,pending,low,5
4192,15610147,,,home,paid,high,20
4193,15802362,,,home,default,high,16
4194,15660524,,,business,pending,medium,12
4195,15747168,,,personal,default,low,5
4196,15796910,,,home,pending,medium,12
4197,15707674,,,home,pending,high,21
4198,15565706,,,personal,default,low,7
4199,15587596,,,business,pending,low,5
4200,15751943,,,business,paid,high,24
4201,15621227,,,home,paid,low,6
4202,15757588,,,business,paid,high,18
4203,15640922,,,personal,pending,medium,14
4204,15567557,,,home,paid,low,5
4205,15670103,,,home,paid,medium,13
4206,15720929,,,business,pending,high,17
4207,15732774,,,business,pending,high,17
4208,15628558,,,home,paid,low,6
4209,15729201,,,business,pending,high,16
4210,15731117,,,home,pending,medium,14
4211,15615207,,,home,pending,low,5
4212,15773512,,,home,pending,low,5
4213,15572145,,,business,paid,medium,14
4214,15642710,,,personal,paid,low,7
4215,15574213,,,business,default,low,5
4216,15718852,,,business,pending,high,24
4217,15583840,,,business,default,high,16
4218,15782418,,,personal,pending,high,24
4219,15813504,,,business,paid,medium,12
4220,15711314,,,home,default,high,18
4221,15621064,,,business,paid,high,16
4222,15627847,,,home,pending,high,16
4223,15588090,,,personal,paid,high,19
4224,15735270,,,business,paid,medium,13
4225,15671804,,,personal,pending,medium,11
4226,15753215,,,personal,default,medium,13
4227,15789941,,,business,default,low,5
4228,15691061,,,business,default,low,7
4229,15808326,,,home,paid,high,22
4230,15566660,,,business,pending,high,24
4231,15778947,,,business,paid,low,6
4232,15632977,,,home,default,medium,11
4233,15591747,,,business,paid,low,5
4234,15567335,,,personal,paid,high,24
4235,15609299,,,personal,paid,medium,11
4236,15669945,,,personal,paid,high,21
4237,15736271,,,home,pending,medium,13
4238,15710390,,,home,pending,low,5
4239,15756481,,,business,paid,low,5
4240,15736730,,,home,paid,high,20
4241,15626040,,,business,paid,high,23
4242,15746553,,,business,paid,low,7
4243,15622518,,,personal,pending,high,17
4244,15684908,,,personal,pending,medium,10
4245,15569446,,,personal,default,medium,13
4246,15777504,,,personal,default,high,23
4247,15677906,,,personal,default,high,20
4248,15703292,,,business,default,high,17
4249,15712938,,,business,paid,high,23
4250,15631359,,,business,paid,low,7
4251,15720847,,,business,paid,medium,11
4252,15787830,,,business,default,high,20
4253,15599869,,,personal,default,low,6
4254,15592078,,,business,pending,medium,13
4255,15596228,,,business,paid,high,16
4256,15578462,,,home,default,low,6
4257,15756894,,,home,default,high,23
4258,15796167,,,business,pending,high,18
4259,15664808,,,personal,default,medium,9
4260,15664555,,,home,default,low,6
4261,15607278,,,personal,paid,low,5
4262,15585222,,,business,paid,low,6
4263,15750299,,,home,pending,medium,9
4264,15761294,,,personal,paid,medium,12
4265,15810454,,,personal,pending,medium,14
4266,15673984,,,personal,pending,medium,12
4267,15609319,,,business,pending,low,7
4268,15709941,,,business,paid,high,24
4269,15580252,,,business,paid,medium,13
4270,15741275,,,personal,default,medium,13
4271,15707132,,,business,default,high,20
4272,15600708,,,personal,paid,medium,14
4273,15804787,,,business,default,low,6
4274,15690021,,,business,default,low,6
4275,15763895,,,personal,default,high,16
4276,15623478,,,home,paid,low,6
4277,15797910,,,home,paid,medium,11
4278,15577751,,,home,default,high,22
4279,15781777,,,business,default,medium,11
4280,15740527,,,personal,default,low,5
4281,15721251,,,home,pending,low,7
4282,15602994,,,business,default,low,5
4283,15750769,,,business,pending,medium,13
4284,15740175,,,business,pending,high,20
4285,15679968,,,home,paid,medium,10
4286,15694404,,,personal,default,medium,11
4287,15657529,,,personal,default,medium,11
4288,15762882,,,personal,default,low,7
4289,15642579,,,personal,paid,medium,13
4290,15598884,,,home,paid,high,23
4291,15770185,,,home,pending,medium,9
4292,15800287,,,home,paid,medium,9
4293,15665861,,,personal,paid,medium,10
4294,15662203,,,business,paid,high,21
4295,15616454,,,personal,paid,high,18
4296,15702788,,,home,paid,medium,11
4297,15778149,,,business,paid,medium,13
4298,15680001,,,business,paid,medium,9
4299,15711991,,,personal,paid,medium,13
4300,15633834,,,home,pending,medium,9
4301,15765266,,,business,default,medium,9
4302,15791867,,,business,pending,medium,12
4303,15675380,,,personal,paid,low,7
4304,15770576,,,personal,default,low,5
4305,15775294,,,business,paid,high,20
4306,15727059,,,personal,pending,low,7
4307,15702499,,,home,default,low,6
4308,15611699,,,home,paid,high,16
4309,15654000,,,personal,pending,high,22
4310,15657881,,,home,paid,low,6
4311,15719991,,,personal,paid,high,24
4312,15720687,,,home,pending,low,7
4313,15687079,,,home,paid,high,22
4314,15582276,,,home,pending,high,16
4315,15763980,,,business,paid,high,16
4316,15720774,,,business,default,medium,11
4317,15592194,,,home,pending,high,22
4318,15803685,,,home,default,high,24
4319,15759456,,,home,paid,low,7
4320,15611544,,,home,default,high,22
4321,15794257,,,home,default,high,17
4322,15681697,,,home,pending,high,24
4323,15579566,,,business,paid,medium,9
4324,15577970,,,personal,default,low,6
